,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
10346,-117.66,33.46,26.0,2073.0,370.0,952.0,340.0,5.0877,288100.0,0.0
10347,-117.66,33.46,28.0,1261.0,233.0,609.0,242.0,5.1024,312700.0,0.0
10350,-117.64,33.49,3.0,2516.0,429.0,781.0,337.0,5.6197,271600.0,0.0
10351,-117.65,33.48,10.0,3484.0,582.0,1469.0,556.0,5.4188,402200.0,0.0
10352,-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502,500001.0,0.0
10353,-117.63,33.5,12.0,3619.0,536.0,1506.0,492.0,7.2013,353600.0,0.0
10355,-117.65,33.46,19.0,7034.0,1139.0,2824.0,1068.0,6.0873,277300.0,0.0
10356,-117.64,33.48,12.0,2007.0,397.0,1033.0,373.0,5.6754,275900.0,0.0
10358,-117.73,33.49,31.0,5112.0,778.0,1530.0,648.0,10.3983,500001.0,0.0
10360,-117.74,33.51,29.0,1720.0,269.0,612.0,258.0,7.8239,500001.0,0.0
10361,-117.73,33.53,3.0,6388.0,920.0,2129.0,819.0,7.8915,420600.0,0.0
10363,-117.72,33.53,14.0,1672.0,295.0,704.0,293.0,5.1129,251300.0,0.0
10364,-117.72,33.51,17.0,3617.0,597.0,1176.0,571.0,5.133,324000.0,0.0
10365,-117.72,33.49,4.0,3623.0,734.0,1129.0,530.0,5.7281,500001.0,0.0
10366,-117.73,33.49,17.0,2168.0,290.0,654.0,279.0,9.8321,500001.0,0.0
10367,-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,295900.0,0.0
10368,-117.69,33.6,19.0,3562.0,439.0,1584.0,470.0,6.4211,288100.0,0.0
10369,-117.68,33.6,24.0,1956.0,262.0,969.0,256.0,6.8154,265900.0,0.0
10370,-117.69,33.6,17.0,2150.0,361.0,1194.0,335.0,5.4622,227000.0,0.0
10373,-117.69,33.6,12.0,3258.0,421.0,1464.0,435.0,6.5413,332000.0,0.0
10374,-117.69,33.59,13.0,3320.0,426.0,1432.0,431.0,7.9283,348100.0,0.0
10375,-117.68,33.59,12.0,3473.0,466.0,1569.0,450.0,8.8636,314000.0,0.0
10376,-117.69,33.58,5.0,6678.0,1011.0,2877.0,982.0,7.5177,330000.0,0.0
10377,-117.68,33.59,8.0,2327.0,263.0,899.0,236.0,14.9009,500001.0,0.0
10378,-117.69,33.58,8.0,2887.0,351.0,1176.0,351.0,10.3953,500001.0,0.0
10379,-117.68,33.47,7.0,4458.0,731.0,1731.0,704.0,6.126,285600.0,0.0
10380,-117.68,33.48,15.0,1786.0,299.0,727.0,293.0,5.0527,231400.0,0.0
10384,-117.67,33.49,10.0,366.0,61.0,128.0,61.0,8.163,250000.0,0.0
10385,-117.68,33.51,19.0,2930.0,428.0,1481.0,430.0,6.323,480800.0,0.0
10386,-117.68,33.49,18.0,4173.0,625.0,1649.0,634.0,6.3568,294300.0,0.0
10387,-117.69,33.48,25.0,3240.0,481.0,1462.0,497.0,6.1815,288500.0,0.0
10388,-117.69,33.47,13.0,2020.0,378.0,679.0,290.0,5.756,305600.0,0.0
10399,-117.68,33.55,5.0,2262.0,427.0,1016.0,402.0,6.065,315500.0,0.0
10400,-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618,341400.0,0.0
10401,-117.68,33.52,5.0,3621.0,632.0,1546.0,567.0,5.753,322800.0,0.0
10402,-117.69,33.55,9.0,3856.0,571.0,1646.0,576.0,6.8007,318300.0,0.0
10403,-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394,272000.0,0.0
10404,-117.69,33.53,17.0,5041.0,778.0,2396.0,801.0,6.0868,282900.0,0.0
10406,-117.7,33.51,2.0,5261.0,763.0,1460.0,599.0,6.8279,279000.0,0.0
10408,-117.7,33.53,5.0,6698.0,1254.0,2834.0,1139.0,5.9088,288500.0,0.0
10409,-117.71,33.52,17.0,2486.0,417.0,876.0,361.0,6.1007,340900.0,0.0
10410,-117.71,33.51,11.0,2198.0,252.0,883.0,281.0,13.1477,487000.0,0.0
10411,-117.71,33.51,12.0,4676.0,698.0,1543.0,598.0,6.379,500001.0,0.0
10412,-117.68,33.57,2.0,10008.0,1453.0,3550.0,1139.0,10.1122,500001.0,0.0
10413,-117.69,33.55,4.0,1764.0,220.0,705.0,224.0,8.3275,384200.0,0.0
10414,-117.69,33.55,3.0,1618.0,266.0,710.0,246.0,6.0743,274300.0,0.0
10415,-117.7,33.54,4.0,4956.0,693.0,1802.0,625.0,7.9338,354700.0,0.0
10416,-117.7,33.55,12.0,2459.0,390.0,1054.0,391.0,7.1736,262100.0,0.0
10417,-117.7,33.56,2.0,2112.0,305.0,703.0,261.0,6.9343,298500.0,0.0
10420,-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415,453800.0,0.0
10421,-117.71,33.54,15.0,2460.0,368.0,962.0,320.0,7.3878,318300.0,0.0
10426,-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,268500.0,0.0
10428,-117.7,33.5,4.0,2351.0,445.0,834.0,397.0,5.5677,245400.0,0.0
10429,-117.71,33.49,5.0,1680.0,254.0,617.0,231.0,8.583,397700.0,0.0
10430,-117.7,33.5,4.0,7474.0,1037.0,2969.0,1007.0,8.7591,434700.0,0.0
10431,-117.7,33.48,10.0,3458.0,638.0,1156.0,470.0,6.3579,336700.0,0.0
10432,-117.7,33.48,6.0,16590.0,2696.0,6223.0,2357.0,6.3088,340300.0,0.0
10433,-117.71,33.47,14.0,3894.0,672.0,1490.0,629.0,6.5206,368500.0,0.0
10435,-117.71,33.47,17.0,2681.0,454.0,830.0,410.0,5.5507,345700.0,0.0
10437,-117.76,33.71,14.0,4321.0,582.0,2025.0,578.0,8.3634,355100.0,0.0
10439,-117.76,33.7,12.0,4025.0,574.0,2042.0,588.0,7.9125,344900.0,0.0
10440,-117.77,33.71,15.0,2102.0,295.0,1060.0,303.0,7.3141,337100.0,0.0
10441,-117.77,33.7,3.0,3636.0,749.0,1486.0,696.0,5.5464,207500.0,0.0
10443,-117.69,33.65,16.0,5805.0,852.0,2356.0,795.0,6.1062,274600.0,0.0
10444,-117.71,33.65,16.0,3774.0,456.0,1587.0,430.0,8.6088,307400.0,0.0
10445,-117.7,33.65,16.0,3388.0,492.0,1249.0,463.0,6.1863,355600.0,0.0
10446,-117.71,33.64,14.0,2945.0,356.0,1293.0,335.0,8.111,308900.0,0.0
10447,-117.71,33.63,16.0,1565.0,274.0,950.0,280.0,5.8399,220600.0,0.0
10450,-117.7,33.63,16.0,4428.0,745.0,1525.0,682.0,5.2325,286800.0,0.0
10452,-117.7,33.62,19.0,2957.0,492.0,1639.0,495.0,5.0686,225600.0,0.0
10453,-117.7,33.63,23.0,3038.0,473.0,1501.0,436.0,5.5584,241700.0,0.0
10454,-117.71,33.62,22.0,2520.0,387.0,1338.0,391.0,5.8898,242800.0,0.0
10455,-117.76,33.72,11.0,4508.0,618.0,1993.0,573.0,10.4498,386100.0,0.0
10456,-117.76,33.72,14.0,3011.0,388.0,1359.0,371.0,7.9739,368700.0,0.0
10457,-117.75,33.72,10.0,2464.0,347.0,1241.0,366.0,8.7603,362500.0,0.0
10461,-117.69,33.66,11.0,2630.0,327.0,1256.0,352.0,8.2953,350500.0,0.0
10462,-117.69,33.66,5.0,4246.0,689.0,1933.0,722.0,6.9501,225700.0,0.0
10463,-117.67,33.67,5.0,10534.0,2035.0,4656.0,1863.0,5.7797,309200.0,0.0
10465,-117.68,33.65,6.0,10395.0,1915.0,4783.0,1811.0,5.928,239900.0,0.0
10466,-117.64,33.68,4.0,5687.0,970.0,2677.0,938.0,6.5069,243400.0,0.0
10468,-117.69,33.65,15.0,5394.0,748.0,2383.0,706.0,7.5619,302000.0,0.0
10469,-117.7,33.64,15.0,5743.0,773.0,2380.0,773.0,8.1926,326600.0,0.0
10471,-117.69,33.64,18.0,3783.0,654.0,1843.0,623.0,5.7559,215800.0,0.0
10472,-117.69,33.64,16.0,2592.0,372.0,1279.0,383.0,6.9741,262000.0,0.0
10474,-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,272800.0,0.0
10477,-117.81,33.71,16.0,2666.0,387.0,1227.0,347.0,7.3769,302400.0,0.0
10478,-117.82,33.72,24.0,3477.0,462.0,1593.0,484.0,6.8634,276500.0,0.0
10479,-117.77,33.7,15.0,1392.0,267.0,681.0,263.0,5.4248,187200.0,0.0
10481,-117.77,33.69,15.0,500.0,113.0,261.0,116.0,5.0631,154000.0,0.0
10483,-117.78,33.69,16.0,4702.0,806.0,2529.0,814.0,5.1299,238900.0,0.0
10484,-117.78,33.68,19.0,2500.0,331.0,1027.0,327.0,6.115,315600.0,0.0
10485,-117.78,33.69,16.0,3400.0,501.0,1575.0,488.0,6.0961,295500.0,0.0
10486,-117.8,33.69,16.0,2745.0,447.0,1429.0,411.0,6.8219,325500.0,0.0
10487,-117.79,33.69,16.0,1532.0,240.0,679.0,248.0,5.7115,313900.0,0.0
10488,-117.79,33.68,16.0,1998.0,308.0,818.0,299.0,6.8722,326100.0,0.0
10491,-117.8,33.69,15.0,2099.0,322.0,873.0,307.0,7.9887,328000.0,0.0
10493,-117.8,33.68,8.0,2032.0,349.0,862.0,340.0,6.9133,274100.0,0.0
10494,-117.81,33.67,8.0,2098.0,342.0,908.0,329.0,7.7589,342900.0,0.0
10496,-117.81,33.67,9.0,1567.0,299.0,675.0,294.0,5.2124,199600.0,0.0
10497,-117.81,33.67,9.0,2435.0,396.0,1194.0,385.0,7.2025,275000.0,0.0
10498,-117.81,33.67,9.0,3279.0,530.0,1447.0,510.0,7.4581,296600.0,0.0
10499,-117.81,33.68,8.0,1964.0,413.0,913.0,406.0,5.1583,192200.0,0.0
10500,-117.78,33.68,15.0,1834.0,330.0,841.0,309.0,6.0634,234300.0,0.0
10502,-117.79,33.68,13.0,2636.0,416.0,1137.0,404.0,7.2118,311500.0,0.0
10504,-117.79,33.68,9.0,1633.0,295.0,928.0,297.0,5.7858,265900.0,0.0
10505,-117.79,33.68,10.0,2106.0,319.0,1002.0,332.0,8.735,375300.0,0.0
10506,-117.8,33.67,5.0,2638.0,521.0,1179.0,480.0,5.7759,240000.0,0.0
10507,-117.8,33.67,5.0,2487.0,388.0,1147.0,397.0,8.284,302500.0,0.0
10508,-117.8,33.67,4.0,3345.0,552.0,1525.0,539.0,6.7962,329100.0,0.0
10511,-117.82,33.68,4.0,1346.0,213.0,603.0,219.0,8.7974,360600.0,0.0
10512,-117.82,33.68,3.0,3068.0,494.0,1357.0,486.0,7.9187,333600.0,0.0
10513,-117.82,33.67,17.0,2895.0,439.0,1588.0,450.0,6.276,290700.0,0.0
10515,-117.82,33.68,3.0,7105.0,1459.0,3068.0,1241.0,6.1395,358000.0,0.0
10517,-117.77,33.72,10.0,2815.0,431.0,1181.0,398.0,6.5743,278700.0,0.0
10518,-117.77,33.72,9.0,2153.0,316.0,954.0,324.0,7.8139,304700.0,0.0
10519,-117.77,33.71,13.0,1939.0,247.0,928.0,244.0,8.1111,379800.0,0.0
10520,-117.77,33.71,5.0,4050.0,584.0,1986.0,598.0,7.5847,375700.0,0.0
10521,-117.77,33.71,4.0,1646.0,321.0,859.0,300.0,5.5631,227800.0,0.0
10522,-117.78,33.71,16.0,2207.0,291.0,1081.0,308.0,7.3518,331200.0,0.0
10524,-117.79,33.73,3.0,8240.0,1410.0,3318.0,1270.0,7.2074,291300.0,0.0
10525,-117.78,33.7,16.0,1663.0,250.0,597.0,204.0,5.409,233900.0,0.0
10526,-117.79,33.7,16.0,6259.0,1098.0,3785.0,1114.0,6.3298,247100.0,0.0
10527,-117.79,33.71,16.0,3114.0,463.0,1641.0,469.0,6.2162,283200.0,0.0
10528,-117.79,33.71,16.0,6339.0,862.0,3132.0,825.0,7.1069,313400.0,0.0
10530,-117.8,33.7,5.0,1549.0,378.0,735.0,355.0,5.2923,194000.0,0.0
10531,-117.79,33.7,16.0,1416.0,249.0,636.0,244.0,5.1741,227700.0,0.0
10532,-117.79,33.69,15.0,1875.0,316.0,890.0,316.0,6.5783,244800.0,0.0
10533,-117.79,33.69,16.0,3067.0,396.0,1275.0,372.0,8.7385,340000.0,0.0
10536,-117.79,33.56,36.0,2057.0,329.0,658.0,309.0,7.866,500001.0,0.0
10537,-117.81,33.56,24.0,6258.0,1003.0,1730.0,752.0,10.9601,500001.0,0.0
10538,-117.8,33.55,35.0,2067.0,428.0,724.0,377.0,5.8371,500001.0,0.0
10543,-117.75,33.54,21.0,8711.0,1544.0,3173.0,1396.0,5.0907,378200.0,0.0
10545,-117.77,33.55,28.0,2024.0,297.0,617.0,274.0,6.7861,499100.0,0.0
10550,-117.83,33.66,15.0,2355.0,438.0,747.0,450.0,6.5356,272800.0,0.0
10551,-117.83,33.66,16.0,1574.0,385.0,515.0,363.0,5.3423,291700.0,0.0
10552,-117.81,33.67,24.0,3930.0,661.0,1831.0,616.0,6.3767,269000.0,0.0
10554,-117.81,33.66,16.0,1414.0,191.0,635.0,230.0,10.0757,383900.0,0.0
10555,-117.81,33.66,20.0,2851.0,490.0,1192.0,463.0,5.8752,274200.0,0.0
10556,-117.82,33.66,24.0,4227.0,641.0,1605.0,589.0,6.4238,278400.0,0.0
10558,-117.87,33.61,25.0,2267.0,359.0,866.0,348.0,7.79,500001.0,0.0
10559,-117.86,33.61,15.0,3191.0,482.0,930.0,447.0,8.6001,500001.0,0.0
10560,-117.88,33.55,27.0,2278.0,316.0,772.0,304.0,10.1275,500001.0,0.0
10561,-117.84,33.6,21.0,4281.0,582.0,1443.0,576.0,9.0519,500001.0,0.0
10562,-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367,500001.0,0.0
10563,-117.86,33.62,17.0,2975.0,371.0,1247.0,398.0,10.1989,500001.0,0.0
10564,-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,500001.0,0.0
10565,-117.85,33.61,14.0,4340.0,741.0,1505.0,670.0,7.5674,500001.0,0.0
10566,-117.85,33.62,13.0,5192.0,658.0,1865.0,662.0,15.0001,500001.0,0.0
10567,-117.86,33.63,17.0,3095.0,551.0,1175.0,534.0,5.3099,500001.0,0.0
10568,-117.77,33.54,28.0,3404.0,497.0,1134.0,466.0,7.2217,500001.0,0.0
10569,-117.76,33.54,28.0,2250.0,329.0,826.0,323.0,6.9257,466400.0,0.0
10573,-117.76,33.53,28.0,3085.0,499.0,1176.0,480.0,7.9794,426100.0,0.0
10574,-117.76,33.53,18.0,3224.0,561.0,1310.0,580.0,8.4614,391900.0,0.0
10575,-117.76,33.53,24.0,2105.0,346.0,712.0,332.0,10.6349,500001.0,0.0
10576,-117.77,33.53,32.0,3116.0,661.0,1105.0,543.0,5.1837,445600.0,0.0
10577,-117.78,33.51,44.0,1833.0,331.0,515.0,268.0,6.6178,500001.0,0.0
10578,-117.73,33.63,15.0,2874.0,592.0,1382.0,586.0,5.5137,161800.0,0.0
10579,-117.74,33.62,16.0,4134.0,740.0,2103.0,745.0,5.6877,231400.0,0.0
10580,-117.75,33.64,9.0,2499.0,492.0,1111.0,542.0,5.5342,182300.0,0.0
10609,-117.83,33.66,4.0,1011.0,198.0,511.0,198.0,7.9217,296200.0,0.0
10612,-117.82,33.66,15.0,2460.0,447.0,1049.0,398.0,6.4967,387500.0,0.0
10613,-117.81,33.63,17.0,4477.0,610.0,1798.0,612.0,8.1093,410400.0,0.0
10614,-117.82,33.65,18.0,2105.0,302.0,830.0,286.0,6.3822,362500.0,0.0
10616,-117.8,33.64,8.0,4447.0,713.0,1680.0,705.0,8.8693,450400.0,0.0
10617,-117.8,33.63,15.0,3236.0,451.0,1289.0,416.0,11.1121,493000.0,0.0
10618,-117.82,33.64,18.0,1974.0,260.0,808.0,278.0,9.8589,500001.0,0.0
10619,-117.81,33.64,16.0,2404.0,349.0,868.0,329.0,11.0138,442100.0,0.0
10620,-117.81,33.64,4.0,1741.0,225.0,811.0,233.0,12.3411,500001.0,0.0
10621,-117.88,33.6,31.0,5488.0,1055.0,1938.0,964.0,8.8742,500001.0,0.0
10622,-117.87,33.6,20.0,3212.0,572.0,1064.0,526.0,6.6155,500001.0,0.0
10623,-117.87,33.6,35.0,1598.0,398.0,782.0,411.0,5.1155,500000.0,0.0
10624,-117.87,33.59,44.0,2499.0,396.0,910.0,374.0,6.6544,500001.0,0.0
10625,-117.87,33.6,33.0,3120.0,602.0,1155.0,553.0,5.2949,500001.0,0.0
10626,-117.86,33.6,30.0,1891.0,364.0,635.0,314.0,6.6265,500001.0,0.0
10628,-117.89,33.6,36.0,1496.0,247.0,441.0,203.0,7.8164,500001.0,0.0
10631,-117.91,33.6,37.0,2088.0,510.0,673.0,390.0,5.1048,500001.0,0.0
10635,-117.91,33.61,38.0,1232.0,178.0,410.0,171.0,11.075,500001.0,0.0
10636,-117.92,33.61,37.0,1244.0,173.0,394.0,154.0,10.3682,500001.0,0.0
10637,-117.92,33.61,36.0,1025.0,150.0,316.0,126.0,10.3048,500001.0,0.0
10638,-117.91,33.61,36.0,3082.0,455.0,771.0,365.0,11.216,500001.0,0.0
10641,-117.88,33.64,16.0,3615.0,570.0,1209.0,559.0,8.5574,392200.0,0.0
10642,-117.9,33.61,19.0,2897.0,413.0,860.0,367.0,13.1738,500001.0,0.0
10643,-117.89,33.61,16.0,2413.0,559.0,656.0,423.0,6.3017,350000.0,0.0
10644,-117.89,33.61,41.0,1790.0,361.0,540.0,284.0,6.0247,500001.0,0.0
10646,-117.89,33.61,44.0,2126.0,423.0,745.0,332.0,5.1923,500001.0,0.0
10647,-117.89,33.6,40.0,1639.0,352.0,498.0,278.0,5.6336,500001.0,0.0
10650,-117.87,33.64,26.0,3521.0,455.0,1336.0,451.0,10.2849,500001.0,0.0
10651,-117.86,33.65,4.0,3618.0,767.0,1326.0,714.0,5.4284,500001.0,0.0
10652,-117.87,33.63,9.0,6163.0,1004.0,1912.0,903.0,10.8289,500001.0,0.0
10653,-117.87,33.62,15.0,2209.0,275.0,735.0,274.0,15.0001,500001.0,0.0
10654,-117.88,33.65,24.0,4879.0,756.0,1777.0,754.0,5.9055,477300.0,0.0
10655,-117.9,33.63,26.0,4486.0,554.0,1598.0,549.0,10.1454,500001.0,0.0
10657,-117.9,33.63,32.0,3556.0,521.0,1381.0,537.0,6.1426,450700.0,0.0
10659,-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,500001.0,0.0
10664,-117.89,33.66,32.0,2736.0,550.0,1279.0,534.0,5.5422,253100.0,0.0
10665,-117.9,33.65,27.0,3310.0,598.0,1402.0,563.0,6.632,441100.0,0.0
10667,-117.9,33.65,28.0,2043.0,430.0,1108.0,452.0,5.2549,261800.0,0.0
10673,-117.9,33.64,36.0,2017.0,357.0,850.0,348.0,5.0532,310900.0,0.0
10683,-117.92,33.62,37.0,2038.0,379.0,837.0,381.0,5.2416,471300.0,0.0
10684,-117.92,33.63,39.0,1469.0,226.0,553.0,225.0,7.8496,490800.0,0.0
10685,-117.92,33.62,35.0,1821.0,335.0,727.0,316.0,6.5842,458500.0,0.0
10686,-117.91,33.61,27.0,1797.0,343.0,435.0,203.0,5.9196,500001.0,0.0
10688,-117.91,33.62,35.0,2426.0,359.0,937.0,387.0,9.2175,500001.0,0.0
10689,-117.92,33.61,18.0,1538.0,425.0,425.0,288.0,5.3369,312500.0,0.0
10691,-117.93,33.62,34.0,2125.0,498.0,1052.0,468.0,5.6315,484600.0,0.0
10692,-117.94,33.62,28.0,1765.0,390.0,832.0,349.0,6.5928,439100.0,0.0
10693,-117.95,33.63,29.0,1496.0,282.0,463.0,215.0,6.0516,500001.0,0.0
10696,-117.93,33.62,37.0,2204.0,428.0,807.0,410.0,7.0516,500001.0,0.0
10698,-117.94,33.65,20.0,5476.0,1073.0,2327.0,963.0,5.6637,222100.0,0.0
10706,-117.95,33.63,27.0,2489.0,481.0,1082.0,443.0,5.8777,358800.0,0.0
10707,-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,381500.0,0.0
10720,-117.93,33.67,27.0,3512.0,472.0,1391.0,481.0,8.1001,336500.0,0.0
10721,-117.94,33.67,26.0,2552.0,314.0,925.0,323.0,8.1839,367000.0,0.0
10722,-117.94,33.66,16.0,2095.0,450.0,963.0,411.0,5.5,224100.0,0.0
10723,-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,209700.0,0.0
10726,-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,261000.0,0.0
10728,-117.93,33.68,33.0,2664.0,432.0,1197.0,429.0,5.069,264200.0,0.0
10729,-117.94,33.68,26.0,4183.0,539.0,1504.0,520.0,7.4056,374200.0,0.0
10731,-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,414700.0,0.0
10733,-117.91,33.69,30.0,2704.0,426.0,1289.0,423.0,5.2815,229500.0,0.0
10736,-117.9,33.67,26.0,2507.0,393.0,1333.0,392.0,6.1601,266100.0,0.0
10737,-117.89,33.68,26.0,2905.0,504.0,1452.0,491.0,5.0853,260300.0,0.0
10738,-117.9,33.67,25.0,639.0,98.0,311.0,93.0,6.6833,275900.0,0.0
10744,-117.9,33.66,4.0,456.0,91.0,623.0,84.0,6.6369,192600.0,0.0
10745,-117.9,33.69,13.0,9947.0,1675.0,4071.0,1582.0,5.422,316600.0,0.0
10748,-117.88,33.69,20.0,5330.0,976.0,2734.0,1000.0,5.2138,233100.0,0.0
10754,-117.87,33.7,21.0,3648.0,654.0,2266.0,628.0,5.0956,246000.0,0.0
10758,-117.88,33.7,18.0,2135.0,373.0,1464.0,405.0,5.4836,225800.0,0.0
10760,-117.88,33.7,24.0,534.0,88.0,249.0,74.0,5.3254,240500.0,0.0
10771,-117.9,33.71,16.0,4208.0,630.0,2592.0,662.0,6.1966,260500.0,0.0
10774,-117.9,33.71,16.0,1917.0,317.0,1324.0,351.0,6.2488,252000.0,0.0
10775,-117.89,33.71,16.0,1591.0,225.0,926.0,239.0,6.2452,266300.0,0.0
10776,-117.9,33.71,15.0,539.0,71.0,287.0,66.0,6.3427,305200.0,0.0
10853,-117.88,33.77,31.0,2549.0,355.0,1044.0,362.0,6.9737,288800.0,0.0
10858,-117.87,33.77,52.0,2512.0,356.0,978.0,365.0,8.0784,320300.0,0.0
10864,-117.84,33.76,16.0,238.0,51.0,93.0,50.0,5.375,215700.0,0.0
10878,-117.8,33.74,30.0,3569.0,551.0,1540.0,537.0,5.2998,247200.0,0.0
10888,-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,366800.0,0.0
10889,-117.79,33.76,25.0,2037.0,252.0,796.0,249.0,11.0546,487200.0,0.0
10890,-117.79,33.75,26.0,2893.0,345.0,983.0,326.0,13.466,500001.0,0.0
10891,-117.79,33.75,26.0,2955.0,377.0,1074.0,373.0,9.3845,500001.0,0.0
10892,-117.8,33.75,29.0,3058.0,488.0,1197.0,474.0,5.3903,286600.0,0.0
10893,-117.8,33.74,33.0,2890.0,453.0,1300.0,452.0,6.5616,290200.0,0.0
10895,-117.79,33.77,23.0,3596.0,451.0,1292.0,458.0,8.5403,451300.0,0.0
10896,-117.79,33.77,21.0,4349.0,553.0,1680.0,519.0,6.9014,439000.0,0.0
10897,-117.78,33.76,25.0,2260.0,261.0,719.0,254.0,11.4537,500001.0,0.0
10898,-117.78,33.78,6.0,9792.0,1283.0,3744.0,1179.0,10.1714,481500.0,0.0
10899,-117.76,33.79,4.0,8974.0,1268.0,3754.0,1241.0,8.2653,374000.0,0.0
10900,-117.77,33.76,19.0,3532.0,402.0,1200.0,426.0,11.0124,500001.0,0.0
10901,-117.82,33.77,32.0,2308.0,301.0,967.0,320.0,7.0565,324600.0,0.0
10904,-117.82,33.76,27.0,3230.0,449.0,1193.0,448.0,6.5308,287800.0,0.0
10905,-117.82,33.77,27.0,2578.0,314.0,976.0,340.0,7.1882,359200.0,0.0
10906,-117.82,33.76,33.0,2774.0,428.0,1229.0,407.0,6.2944,265600.0,0.0
10907,-117.81,33.76,32.0,2053.0,339.0,835.0,323.0,5.5654,281800.0,0.0
10908,-117.8,33.77,29.0,5436.0,707.0,2046.0,685.0,8.7496,349500.0,0.0
10909,-117.81,33.77,31.0,4624.0,624.0,1852.0,635.0,7.2392,334600.0,0.0
10910,-117.81,33.83,8.0,7326.0,884.0,2569.0,798.0,10.157,477100.0,0.0
10911,-117.83,33.83,13.0,3759.0,489.0,1496.0,499.0,8.3818,377600.0,0.0
10916,-117.83,33.8,30.0,4713.0,758.0,2271.0,730.0,5.8622,221000.0,0.0
10918,-117.84,33.79,37.0,2733.0,460.0,1378.0,476.0,5.3041,235700.0,0.0
10924,-117.82,33.78,25.0,4977.0,645.0,2061.0,646.0,6.58,318500.0,0.0
10925,-117.81,33.78,27.0,3589.0,507.0,1484.0,495.0,5.7934,270500.0,0.0
10926,-117.82,33.78,28.0,4485.0,667.0,2048.0,685.0,5.4562,274700.0,0.0
10927,-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,500001.0,0.0
10928,-117.8,33.83,17.0,2971.0,350.0,1180.0,346.0,11.1228,500001.0,0.0
10929,-117.82,33.82,22.0,3173.0,372.0,1181.0,355.0,8.3637,500001.0,0.0
10930,-117.81,33.81,19.0,3154.0,390.0,1404.0,384.0,8.9257,431800.0,0.0
10931,-117.81,33.82,22.0,2898.0,335.0,1057.0,324.0,10.8111,500001.0,0.0
10932,-117.82,33.81,19.0,2556.0,304.0,822.0,260.0,9.9055,456900.0,0.0
10933,-117.83,33.82,26.0,3259.0,456.0,1354.0,459.0,5.7817,267600.0,0.0
10936,-117.82,33.81,25.0,2662.0,402.0,1247.0,401.0,5.4395,244000.0,0.0
10937,-117.83,33.81,28.0,1972.0,315.0,970.0,326.0,5.4298,234200.0,0.0
10938,-117.82,33.81,30.0,2260.0,345.0,1182.0,341.0,6.0705,236700.0,0.0
10955,-117.88,33.79,32.0,1484.0,295.0,928.0,295.0,5.1418,190300.0,0.0
10958,-117.85,33.84,26.0,2095.0,280.0,793.0,261.0,6.6719,271700.0,0.0
10960,-117.85,33.84,17.0,2830.0,502.0,1370.0,459.0,5.1785,247300.0,0.0
10961,-117.85,33.83,26.0,1904.0,292.0,945.0,303.0,5.6784,232400.0,0.0
10962,-117.86,33.83,23.0,2377.0,403.0,1101.0,408.0,5.3439,227100.0,0.0
10972,-117.86,33.82,9.0,1682.0,291.0,1015.0,271.0,6.6603,230900.0,0.0
10974,-117.84,33.84,23.0,6157.0,1129.0,2817.0,1073.0,5.0629,232600.0,0.0
10976,-117.89,33.83,35.0,2984.0,446.0,1435.0,455.0,5.6276,200800.0,0.0
10979,-117.89,33.8,38.0,51.0,12.0,41.0,10.0,6.0224,187500.0,0.0
10980,-117.89,33.82,24.0,1268.0,210.0,700.0,224.0,5.0605,216200.0,0.0
10983,-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5.3812,235400.0,0.0
10986,-117.88,33.83,22.0,3522.0,543.0,1706.0,524.0,6.4685,241200.0,0.0
10987,-117.88,33.83,25.0,1785.0,248.0,750.0,251.0,6.8407,266700.0,0.0
10989,-117.88,33.82,26.0,1783.0,298.0,1048.0,306.0,6.0488,232000.0,0.0
10990,-117.87,33.82,26.0,2435.0,346.0,1088.0,350.0,5.9397,249400.0,0.0
10993,-117.88,33.84,34.0,1410.0,214.0,837.0,240.0,6.1168,213900.0,0.0
10994,-117.88,33.84,33.0,1526.0,237.0,906.0,245.0,5.1782,225000.0,0.0
11007,-117.87,33.84,17.0,2395.0,410.0,1224.0,399.0,5.1182,249200.0,0.0
11036,-117.98,33.84,35.0,984.0,179.0,661.0,199.0,5.0747,189600.0,0.0
11037,-117.97,33.85,45.0,818.0,147.0,546.0,152.0,5.1057,170700.0,0.0
