,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
12571,-121.39,38.57,33.0,2648.0,357.0,863.0,359.0,8.4016,338700.0,1.0
12572,-121.4,38.57,25.0,2022.0,295.0,639.0,278.0,5.8416,297600.0,1.0
12573,-121.41,38.57,16.0,4429.0,1124.0,1538.0,960.0,3.2443,190700.0,1.0
12574,-121.4,38.56,22.0,2623.0,357.0,838.0,368.0,7.143,327800.0,1.0
12575,-121.42,38.6,23.0,3713.0,1078.0,2194.0,1018.0,1.7451,89600.0,1.0
12576,-121.42,38.6,35.0,1166.0,193.0,574.0,190.0,2.2452,102800.0,1.0
12577,-121.42,38.6,36.0,1327.0,209.0,613.0,230.0,3.8672,111400.0,1.0
12578,-121.43,38.61,33.0,2289.0,576.0,1100.0,503.0,2.1694,95700.0,1.0
12579,-121.44,38.61,34.0,172.0,38.0,149.0,55.0,2.6442,55000.0,1.0
12580,-121.41,38.61,36.0,3099.0,605.0,1322.0,623.0,3.4784,105500.0,1.0
12581,-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,104200.0,1.0
12582,-121.41,38.59,18.0,5527.0,1446.0,2883.0,1305.0,2.6485,114500.0,1.0
12583,-121.41,38.59,17.0,12355.0,3630.0,5692.0,3073.0,2.5245,99100.0,1.0
12584,-121.41,38.58,18.0,6955.0,1882.0,2803.0,1740.0,3.089,141400.0,1.0
12585,-121.39,38.61,36.0,2396.0,536.0,1225.0,515.0,2.9559,136600.0,1.0
12586,-121.39,38.6,22.0,5773.0,1320.0,2607.0,1250.0,2.5238,118800.0,1.0
12587,-121.4,38.61,37.0,1994.0,347.0,782.0,355.0,4.1488,136400.0,1.0
12588,-121.38,38.59,36.0,1239.0,237.0,764.0,222.0,3.0156,103000.0,1.0
12589,-121.39,38.59,33.0,2091.0,468.0,1053.0,470.0,2.2264,108100.0,1.0
12590,-121.39,38.59,34.0,1151.0,234.0,563.0,251.0,2.8,113600.0,1.0
12591,-121.4,38.59,25.0,2228.0,534.0,1130.0,481.0,2.5363,124600.0,1.0
12592,-121.4,38.59,18.0,2614.0,624.0,1181.0,616.0,2.0432,156800.0,1.0
12593,-121.38,38.59,36.0,2253.0,434.0,1018.0,426.0,3.2596,98700.0,1.0
12594,-121.39,38.58,36.0,2019.0,369.0,878.0,356.0,2.8462,93400.0,1.0
12595,-121.39,38.58,41.0,2577.0,365.0,913.0,339.0,6.3406,448300.0,1.0
12596,-121.37,38.6,35.0,3137.0,544.0,1312.0,549.0,3.788,136800.0,1.0
12597,-121.37,38.6,36.0,1119.0,144.0,414.0,150.0,5.8336,283300.0,1.0
12598,-121.38,38.6,36.0,1249.0,159.0,362.0,143.0,6.8469,446400.0,1.0
12599,-121.38,38.61,34.0,2888.0,496.0,1168.0,479.0,3.6053,148600.0,1.0
12600,-121.37,38.59,36.0,2523.0,401.0,927.0,398.0,3.5179,207800.0,1.0
12601,-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343,280400.0,1.0
12602,-121.38,38.58,38.0,2968.0,475.0,1176.0,454.0,5.0497,191700.0,1.0
12603,-121.38,38.59,38.0,1839.0,287.0,685.0,276.0,4.5313,189400.0,1.0
12604,-121.37,38.59,36.0,2388.0,369.0,838.0,356.0,4.775,194100.0,1.0
12605,-121.35,38.61,27.0,3900.0,776.0,1549.0,761.0,2.7788,115700.0,1.0
12606,-121.35,38.6,27.0,4314.0,611.0,1662.0,575.0,5.0997,170100.0,1.0
12607,-121.36,38.6,35.0,1930.0,328.0,805.0,338.0,4.4643,133000.0,1.0
12608,-121.36,38.6,36.0,1275.0,227.0,530.0,245.0,3.875,133600.0,1.0
12609,-121.36,38.61,35.0,2355.0,365.0,993.0,354.0,5.0492,144100.0,1.0
12610,-121.35,38.59,29.0,1285.0,193.0,460.0,206.0,5.3243,265700.0,1.0
12611,-121.36,38.59,32.0,3303.0,480.0,1185.0,436.0,5.0508,225700.0,1.0
12612,-121.36,38.58,25.0,3196.0,406.0,978.0,419.0,8.4699,344000.0,1.0
12613,-121.35,38.58,20.0,2992.0,378.0,1105.0,368.0,8.6572,320200.0,1.0
12614,-121.34,38.58,18.0,1631.0,228.0,599.0,228.0,7.8031,267200.0,1.0
12615,-121.34,38.59,23.0,2912.0,421.0,1132.0,410.0,5.9174,225900.0,1.0
12616,-121.34,38.59,22.0,3273.0,480.0,1151.0,463.0,8.05,380000.0,1.0
12617,-121.36,38.64,24.0,6540.0,1008.0,2667.0,1031.0,5.5632,175200.0,1.0
12618,-121.36,38.63,28.0,6119.0,985.0,2631.0,934.0,4.875,146400.0,1.0
12619,-121.35,38.62,28.0,4175.0,796.0,2032.0,830.0,3.4299,164000.0,1.0
12620,-121.35,38.61,25.0,4916.0,1243.0,2140.0,1136.0,2.5511,134100.0,1.0
12621,-121.36,38.61,37.0,2191.0,394.0,951.0,362.0,3.8882,159500.0,1.0
12622,-121.36,38.62,34.0,2447.0,503.0,1077.0,456.0,3.058,133000.0,1.0
12623,-121.36,38.63,30.0,2619.0,370.0,940.0,359.0,4.7283,164500.0,1.0
12624,-121.37,38.64,36.0,322.0,48.0,133.0,59.0,4.6111,139300.0,1.0
12625,-121.38,38.64,19.0,4563.0,1069.0,2256.0,926.0,2.1472,143400.0,1.0
12626,-121.37,38.63,32.0,3658.0,797.0,1452.0,715.0,2.6623,120700.0,1.0
12627,-121.37,38.63,37.0,494.0,86.0,253.0,99.0,4.8194,141100.0,1.0
12628,-121.37,38.63,30.0,5996.0,1018.0,2532.0,1049.0,4.6127,151800.0,1.0
12629,-121.37,38.62,27.0,1743.0,380.0,697.0,368.0,1.6678,166100.0,1.0
12630,-121.38,38.62,34.0,2352.0,610.0,1127.0,592.0,2.2,116500.0,1.0
12631,-121.38,38.62,41.0,774.0,144.0,356.0,150.0,3.5625,115300.0,1.0
12632,-121.37,38.62,43.0,1077.0,199.0,447.0,182.0,3.0139,115600.0,1.0
12633,-121.37,38.61,42.0,945.0,193.0,460.0,193.0,3.7569,127100.0,1.0
12634,-121.37,38.61,39.0,823.0,146.0,329.0,144.0,3.0833,114100.0,1.0
12635,-121.38,38.61,27.0,2375.0,537.0,863.0,452.0,3.0086,126900.0,1.0
12636,-121.39,38.63,30.0,2930.0,739.0,1661.0,668.0,2.7813,118900.0,1.0
12637,-121.39,38.63,34.0,1226.0,180.0,359.0,167.0,3.8068,150400.0,1.0
12638,-121.39,38.61,35.0,2024.0,359.0,786.0,364.0,2.4632,156900.0,1.0
12639,-121.39,38.62,27.0,5693.0,1487.0,2334.0,1387.0,2.2844,170500.0,1.0
12640,-121.39,38.62,45.0,2696.0,624.0,1059.0,582.0,1.8176,160900.0,1.0
12641,-121.4,38.63,30.0,3626.0,834.0,1577.0,806.0,2.517,130400.0,1.0
12642,-121.4,38.63,31.0,1540.0,452.0,1079.0,444.0,1.8571,98700.0,1.0
12643,-121.4,38.62,28.0,3671.0,886.0,1733.0,820.0,2.2292,113200.0,1.0
12644,-121.4,38.61,33.0,3512.0,825.0,1515.0,782.0,1.9908,118800.0,1.0
12645,-121.41,38.62,21.0,3260.0,763.0,1735.0,736.0,2.5162,97500.0,1.0
12646,-121.42,38.62,33.0,3171.0,832.0,1591.0,695.0,2.0786,88600.0,1.0
12647,-121.42,38.61,34.0,1126.0,256.0,589.0,243.0,2.1776,84400.0,1.0
12648,-121.43,38.61,40.0,1134.0,252.0,675.0,249.0,1.3696,65200.0,1.0
12649,-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224,64900.0,1.0
12650,-121.42,38.63,42.0,1385.0,273.0,740.0,274.0,2.6055,78000.0,1.0
12651,-121.43,38.63,43.0,1009.0,225.0,604.0,218.0,1.6641,67000.0,1.0
12652,-121.42,38.63,42.0,2217.0,536.0,1203.0,507.0,1.9412,73100.0,1.0
12653,-121.43,38.62,36.0,1765.0,438.0,1008.0,382.0,2.0639,73000.0,1.0
12654,-121.44,38.61,41.0,1404.0,313.0,765.0,330.0,1.8792,63300.0,1.0
12655,-121.41,38.64,41.0,1578.0,317.0,897.0,333.0,2.3214,66800.0,1.0
12656,-121.41,38.64,38.0,1384.0,287.0,682.0,280.0,1.9167,64400.0,1.0
12657,-121.42,38.64,42.0,1720.0,382.0,1069.0,362.0,1.8611,60500.0,1.0
12658,-121.42,38.64,44.0,1728.0,367.0,1042.0,349.0,1.6033,58500.0,1.0
12659,-121.42,38.65,21.0,2274.0,495.0,1157.0,445.0,2.098,49800.0,1.0
12660,-121.43,38.65,18.0,909.0,198.0,661.0,176.0,3.1696,77400.0,1.0
12661,-121.43,38.64,34.0,2010.0,411.0,1501.0,422.0,2.0417,65900.0,1.0
12662,-121.44,38.64,18.0,1756.0,442.0,837.0,320.0,1.125,70500.0,1.0
12663,-121.44,38.64,25.0,1678.0,367.0,971.0,307.0,1.0398,62100.0,1.0
12664,-121.44,38.65,28.0,1219.0,240.0,559.0,212.0,3.8295,122200.0,1.0
12665,-121.44,38.63,38.0,1673.0,399.0,1116.0,382.0,1.3302,62200.0,1.0
12666,-121.44,38.63,33.0,1077.0,271.0,753.0,236.0,1.3462,55900.0,1.0
12667,-121.44,38.63,38.0,1402.0,370.0,970.0,382.0,1.6343,71000.0,1.0
12668,-121.44,38.62,37.0,1607.0,385.0,972.0,354.0,1.9107,64700.0,1.0
12669,-121.44,38.62,37.0,3009.0,733.0,1513.0,588.0,1.4387,61000.0,1.0
12670,-121.45,38.65,5.0,2680.0,502.0,1885.0,498.0,2.6369,110000.0,1.0
12671,-121.46,38.65,8.0,3746.0,767.0,2161.0,744.0,3.2039,103400.0,1.0
12672,-121.46,38.65,14.0,3167.0,551.0,1787.0,533.0,3.8125,92600.0,1.0
12673,-121.45,38.64,23.0,1481.0,343.0,1079.0,315.0,1.867,60600.0,1.0
12674,-121.46,38.64,20.0,1517.0,323.0,1287.0,328.0,1.6607,67000.0,1.0
12675,-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,67600.0,1.0
12676,-121.45,38.63,28.0,1246.0,295.0,884.0,258.0,1.4397,51700.0,1.0
12677,-121.45,38.62,37.0,1534.0,315.0,1147.0,322.0,2.5643,59800.0,1.0
12678,-121.45,38.62,38.0,2419.0,605.0,1696.0,503.0,1.4861,63100.0,1.0
12679,-121.45,38.61,32.0,2436.0,612.0,1509.0,618.0,1.0424,81400.0,1.0
12680,-121.46,38.61,43.0,705.0,178.0,464.0,159.0,2.4205,60900.0,1.0
12681,-121.46,38.62,35.0,3326.0,696.0,2511.0,649.0,1.9871,60900.0,1.0
12682,-121.44,38.61,33.0,1591.0,466.0,1000.0,418.0,1.0467,70100.0,1.0
12683,-121.45,38.6,44.0,2324.0,413.0,823.0,375.0,4.6625,158900.0,1.0
12684,-121.45,38.61,46.0,1758.0,511.0,1094.0,484.0,1.0685,70000.0,1.0
12685,-121.46,38.61,43.0,1111.0,269.0,613.0,290.0,1.2917,66300.0,1.0
12686,-121.46,38.6,29.0,1978.0,538.0,823.0,490.0,1.9688,135600.0,1.0
12687,-121.45,38.61,34.0,438.0,116.0,263.0,100.0,0.9379,67500.0,1.0
12688,-121.47,38.63,29.0,2197.0,520.0,1374.0,483.0,2.1889,69300.0,1.0
12689,-121.47,38.61,35.0,1372.0,360.0,850.0,328.0,1.6331,67500.0,1.0
12690,-121.52,38.65,17.0,1269.0,233.0,494.0,231.0,3.9615,331300.0,1.0
12691,-121.53,38.61,5.0,8149.0,1913.0,2933.0,1616.0,3.6788,178800.0,1.0
12692,-121.49,38.63,6.0,12197.0,2617.0,5634.0,2329.0,3.7449,129300.0,1.0
12693,-121.5,38.62,8.0,16679.0,3457.0,7919.0,3329.0,3.7188,134500.0,1.0
12694,-121.5,38.61,5.0,1395.0,373.0,638.0,322.0,2.6745,225000.0,1.0
12695,-121.5,38.63,6.0,693.0,143.0,276.0,151.0,3.1944,117000.0,1.0
12696,-121.49,38.62,8.0,15309.0,2996.0,7463.0,2885.0,3.9143,129700.0,1.0
12697,-121.49,38.61,6.0,4391.0,974.0,1982.0,914.0,3.4291,105300.0,1.0
12698,-121.48,38.62,23.0,7709.0,1279.0,4147.0,1262.0,3.8272,96600.0,1.0
12699,-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,89400.0,1.0
12700,-121.51,38.69,28.0,800.0,149.0,450.0,158.0,2.1029,108600.0,1.0
12701,-121.59,38.69,32.0,541.0,82.0,229.0,98.0,8.0379,383300.0,1.0
12702,-121.42,38.72,10.0,3054.0,528.0,1932.0,510.0,3.0903,91900.0,1.0
12703,-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,135500.0,1.0
12704,-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,99800.0,1.0
12705,-121.44,38.71,25.0,2336.0,406.0,1172.0,408.0,3.5129,101200.0,1.0
12706,-121.42,38.7,10.0,2562.0,460.0,1478.0,433.0,4.0625,96200.0,1.0
12707,-121.45,38.7,24.0,2159.0,369.0,1141.0,355.0,3.9853,90400.0,1.0
12708,-121.46,38.7,32.0,965.0,183.0,568.0,188.0,3.8611,93900.0,1.0
12709,-121.43,38.69,28.0,927.0,165.0,542.0,148.0,2.5,96200.0,1.0
12710,-121.44,38.68,19.0,2476.0,534.0,1355.0,463.0,2.0625,94400.0,1.0
12711,-121.42,38.68,32.0,2118.0,345.0,1019.0,338.0,3.725,112200.0,1.0
12712,-121.41,38.69,28.0,1601.0,308.0,848.0,305.0,3.6429,105200.0,1.0
12713,-121.44,38.69,24.0,3124.0,556.0,1512.0,555.0,3.1942,94900.0,1.0
12714,-121.45,38.69,32.0,2962.0,526.0,1542.0,521.0,2.2243,89200.0,1.0
12715,-121.46,38.68,35.0,1299.0,254.0,705.0,245.0,2.8333,103000.0,1.0
12716,-121.47,38.68,19.0,946.0,182.0,474.0,173.0,5.0155,97300.0,1.0
12717,-121.46,38.69,11.0,3335.0,658.0,1963.0,622.0,3.3125,96800.0,1.0
12718,-121.47,38.7,31.0,1007.0,181.0,563.0,185.0,3.625,91300.0,1.0
12719,-121.43,38.66,35.0,1814.0,367.0,1076.0,372.0,2.7179,81100.0,1.0
12720,-121.46,38.66,3.0,3438.0,603.0,1602.0,554.0,3.9914,120500.0,1.0
12721,-121.4,38.66,50.0,880.0,150.0,1148.0,148.0,2.5062,112500.0,1.0
12722,-121.37,38.69,29.0,2103.0,380.0,1124.0,387.0,3.0833,87000.0,1.0
12723,-121.37,38.68,34.0,1086.0,187.0,663.0,190.0,3.3074,84200.0,1.0
12724,-121.38,38.68,35.0,1643.0,298.0,831.0,305.0,4.0673,84200.0,1.0
12725,-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,83400.0,1.0
12726,-121.37,38.69,35.0,1851.0,327.0,1007.0,286.0,3.2361,84000.0,1.0
12727,-121.38,38.69,35.0,2943.0,554.0,1460.0,510.0,2.6713,84400.0,1.0
12728,-121.39,38.69,38.0,300.0,47.0,154.0,51.0,4.0909,108300.0,1.0
12729,-121.37,38.69,35.0,1093.0,192.0,590.0,190.0,2.7009,80200.0,1.0
12730,-121.37,38.68,29.0,3757.0,646.0,2022.0,611.0,3.5429,88200.0,1.0
12731,-121.37,38.68,35.0,1620.0,276.0,939.0,277.0,2.5542,72900.0,1.0
12732,-121.38,38.68,35.0,1565.0,290.0,861.0,277.0,2.4844,77000.0,1.0
12733,-121.38,38.68,40.0,67.0,17.0,50.0,32.0,1.7596,93800.0,1.0
12734,-121.37,38.67,36.0,1354.0,258.0,771.0,267.0,2.2723,78800.0,1.0
12735,-121.37,38.67,36.0,1786.0,338.0,974.0,319.0,2.555,72700.0,1.0
12736,-121.38,38.67,37.0,2176.0,460.0,1067.0,357.0,2.3958,78400.0,1.0
12737,-121.38,38.67,38.0,1001.0,228.0,597.0,226.0,2.2788,73400.0,1.0
12738,-121.39,38.67,35.0,562.0,174.0,240.0,106.0,0.9338,112500.0,1.0
12739,-121.37,38.7,18.0,3938.0,649.0,1861.0,606.0,3.6484,95000.0,1.0
12740,-121.38,38.7,25.0,3919.0,764.0,2203.0,783.0,2.2402,89500.0,1.0
12741,-121.39,38.69,30.0,2897.0,506.0,1508.0,478.0,3.865,88400.0,1.0
12742,-121.37,38.7,26.0,2230.0,410.0,1155.0,377.0,3.4911,88200.0,1.0
12743,-121.34,38.69,16.0,2686.0,516.0,1553.0,529.0,3.7857,112700.0,1.0
12744,-121.34,38.69,17.0,1968.0,364.0,996.0,331.0,3.7031,114300.0,1.0
12745,-121.35,38.68,20.0,7085.0,1222.0,3455.0,1229.0,4.3118,120000.0,1.0
12746,-121.35,38.68,18.0,7923.0,1558.0,3789.0,1473.0,3.5403,98600.0,1.0
12747,-121.35,38.72,2.0,21897.0,3513.0,8652.0,2873.0,4.5432,151300.0,1.0
12748,-121.38,38.71,7.0,4842.0,935.0,2857.0,907.0,3.9318,133000.0,1.0
12749,-121.4,38.71,15.0,4680.0,758.0,2626.0,729.0,3.8355,107000.0,1.0
12750,-121.36,38.69,13.0,6850.0,1400.0,4251.0,1421.0,3.6989,93300.0,1.0
12751,-121.35,38.7,5.0,14414.0,2979.0,7608.0,2832.0,3.5802,129600.0,1.0
12752,-121.36,38.67,17.0,2770.0,684.0,1471.0,624.0,2.3683,82500.0,1.0
12753,-121.36,38.67,5.0,5819.0,1507.0,3237.0,1356.0,2.2339,116600.0,1.0
12754,-121.37,38.66,9.0,3184.0,779.0,1929.0,769.0,2.3844,86000.0,1.0
12755,-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,96500.0,1.0
12756,-121.37,38.66,17.0,4866.0,1056.0,2371.0,1030.0,2.4574,103300.0,1.0
12757,-121.38,38.66,17.0,3778.0,939.0,2393.0,862.0,1.8972,100500.0,1.0
12758,-121.38,38.65,34.0,825.0,173.0,355.0,130.0,3.1858,109500.0,1.0
12759,-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937,99300.0,1.0
12760,-121.34,38.68,28.0,3379.0,552.0,1543.0,556.0,4.2743,124000.0,1.0
12761,-121.34,38.67,34.0,1503.0,264.0,731.0,285.0,4.0352,118500.0,1.0
12762,-121.34,38.67,35.0,643.0,117.0,331.0,134.0,3.0417,120700.0,1.0
12763,-121.34,38.66,16.0,3154.0,860.0,1837.0,793.0,1.9805,92900.0,1.0
12764,-121.35,38.66,8.0,3322.0,805.0,1694.0,774.0,2.7011,130700.0,1.0
12765,-121.34,38.66,17.0,1149.0,257.0,583.0,243.0,2.8092,137500.0,1.0
12766,-121.34,38.66,18.0,4164.0,963.0,2032.0,898.0,2.119,133100.0,1.0
12767,-121.35,38.66,24.0,3313.0,769.0,1631.0,681.0,2.5556,105700.0,1.0
12768,-121.36,38.66,14.0,756.0,141.0,424.0,155.0,3.6953,116100.0,1.0
12769,-121.37,38.64,27.0,1672.0,299.0,757.0,282.0,3.6786,159700.0,1.0
12770,-121.35,38.65,20.0,2498.0,546.0,1185.0,506.0,3.2243,107900.0,1.0
12771,-121.33,38.66,15.0,4371.0,908.0,1842.0,818.0,2.7797,105500.0,1.0
12772,-121.33,38.65,23.0,2446.0,523.0,1132.0,513.0,2.6266,198500.0,1.0
12773,-121.34,38.65,27.0,1595.0,246.0,610.0,253.0,4.6,199000.0,1.0
12774,-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106,183200.0,1.0
12775,-121.34,38.64,12.0,2772.0,578.0,1335.0,565.0,3.8068,161000.0,1.0
12776,-121.33,38.64,27.0,2203.0,493.0,1158.0,492.0,2.4342,119500.0,1.0
12777,-121.34,38.64,17.0,2761.0,501.0,1128.0,482.0,3.7562,139700.0,1.0
12778,-121.34,38.63,13.0,3033.0,540.0,1363.0,519.0,4.0036,161700.0,1.0
12779,-121.33,38.63,23.0,1947.0,409.0,866.0,400.0,2.7181,156800.0,1.0
12780,-121.33,38.62,19.0,1853.0,415.0,772.0,397.0,2.2574,135800.0,1.0
12781,-121.34,38.62,20.0,4021.0,864.0,1658.0,730.0,2.4537,153000.0,1.0
12782,-121.34,38.61,22.0,1778.0,408.0,875.0,375.0,2.6023,142200.0,1.0
12783,-121.34,38.61,11.0,1716.0,404.0,722.0,415.0,2.0926,166100.0,1.0
12784,-121.33,38.61,21.0,2453.0,518.0,1326.0,505.0,2.7079,148000.0,1.0
12785,-121.34,38.61,20.0,5801.0,1148.0,2586.0,1063.0,3.9063,162100.0,1.0
12786,-121.33,38.6,25.0,4260.0,607.0,1635.0,640.0,6.2817,288200.0,1.0
12787,-121.29,38.63,24.0,2868.0,527.0,1284.0,487.0,3.3182,213000.0,1.0
12788,-121.3,38.63,31.0,1817.0,372.0,992.0,339.0,3.0972,150000.0,1.0
12789,-121.32,38.63,20.0,7003.0,1409.0,3107.0,1315.0,3.0348,150500.0,1.0
12790,-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,240000.0,1.0
12791,-121.32,38.62,29.0,2430.0,448.0,1087.0,394.0,3.0864,177900.0,1.0
12792,-121.32,38.62,33.0,898.0,190.0,470.0,201.0,2.6897,148300.0,1.0
12793,-121.32,38.61,22.0,3902.0,845.0,1870.0,763.0,2.774,190200.0,1.0
12794,-121.31,38.61,17.0,992.0,151.0,316.0,159.0,6.6238,326700.0,1.0
12795,-121.3,38.64,20.0,5001.0,830.0,2330.0,830.0,4.0833,160000.0,1.0
12796,-121.31,38.64,19.0,5407.0,838.0,1927.0,804.0,4.6302,195400.0,1.0
12797,-121.32,38.64,19.0,8501.0,1558.0,3576.0,1467.0,3.6523,158500.0,1.0
12798,-121.31,38.66,27.0,1713.0,282.0,761.0,295.0,5.2081,136400.0,1.0
12799,-121.31,38.66,26.0,1604.0,245.0,751.0,267.0,4.7381,140500.0,1.0
12800,-121.32,38.66,26.0,1149.0,193.0,500.0,194.0,5.078,163400.0,1.0
12801,-121.32,38.66,21.0,1276.0,208.0,501.0,205.0,3.95,143600.0,1.0
12802,-121.32,38.65,23.0,2628.0,499.0,1210.0,453.0,3.0952,157700.0,1.0
12803,-121.31,38.65,21.0,2759.0,409.0,1053.0,374.0,5.5,165700.0,1.0
12804,-121.3,38.66,21.0,3824.0,634.0,1818.0,600.0,3.712,139000.0,1.0
12805,-121.3,38.66,28.0,3391.0,550.0,1546.0,553.0,4.2188,139200.0,1.0
12806,-121.3,38.65,26.0,3192.0,447.0,1132.0,418.0,4.5278,144300.0,1.0
12807,-121.3,38.65,36.0,1665.0,293.0,846.0,306.0,3.5852,121600.0,1.0
12808,-121.21,38.66,15.0,6940.0,1019.0,2829.0,990.0,5.4889,232300.0,1.0
12809,-121.21,38.65,14.0,3443.0,510.0,1413.0,505.0,5.6529,196000.0,1.0
12810,-121.24,38.64,13.0,4491.0,689.0,1657.0,667.0,5.259,249400.0,1.0
12811,-121.23,38.65,19.0,2926.0,476.0,1349.0,480.0,4.6437,212900.0,1.0
12812,-121.23,38.66,19.0,3243.0,546.0,1334.0,515.0,4.8088,169500.0,1.0
12813,-121.24,38.66,14.0,3335.0,440.0,1329.0,429.0,6.2082,250300.0,1.0
12814,-121.28,38.66,17.0,7741.0,1401.0,3153.0,1331.0,3.7869,216100.0,1.0
12815,-121.25,38.66,26.0,3670.0,556.0,1616.0,550.0,5.02,169600.0,1.0
12816,-121.26,38.66,19.0,3170.0,444.0,1344.0,452.0,6.1183,221600.0,1.0
12817,-121.27,38.66,19.0,1891.0,266.0,678.0,255.0,6.1872,188700.0,1.0
12818,-121.27,38.66,15.0,2642.0,520.0,1032.0,475.0,4.1382,189800.0,1.0
12819,-121.25,38.64,21.0,2764.0,363.0,902.0,360.0,5.6864,258700.0,1.0
12820,-121.26,38.65,17.0,2655.0,421.0,991.0,384.0,4.6484,270600.0,1.0
12821,-121.27,38.65,25.0,2787.0,601.0,1247.0,522.0,2.9016,159800.0,1.0
12822,-121.27,38.64,22.0,1597.0,280.0,657.0,273.0,4.3098,213500.0,1.0
12823,-121.26,38.64,40.0,1098.0,175.0,415.0,160.0,4.8375,217400.0,1.0
12824,-121.27,38.65,33.0,1984.0,289.0,842.0,276.0,5.2949,173300.0,1.0
12825,-121.29,38.65,27.0,2744.0,464.0,1340.0,452.0,3.8816,147300.0,1.0
12826,-121.28,38.64,24.0,3459.0,573.0,1336.0,544.0,4.8661,186200.0,1.0
12827,-121.28,38.63,36.0,120.0,16.0,30.0,14.0,10.2264,350000.0,1.0
12828,-121.28,38.64,19.0,3574.0,669.0,1373.0,643.0,3.6298,242100.0,1.0
12829,-121.28,38.71,8.0,4053.0,912.0,2033.0,897.0,2.8973,117100.0,1.0
12830,-121.28,38.7,14.0,5827.0,1246.0,2578.0,1038.0,3.0212,112900.0,1.0
12831,-121.28,38.71,35.0,3095.0,594.0,1550.0,576.0,3.575,113500.0,1.0
12832,-121.28,38.7,15.0,5828.0,1051.0,2868.0,1037.0,3.7813,143200.0,1.0
12833,-121.28,38.68,14.0,11442.0,2690.0,6068.0,2435.0,2.6016,121200.0,1.0
12834,-121.3,38.7,18.0,7334.0,1332.0,3339.0,1271.0,3.235,124700.0,1.0
12835,-121.3,38.69,21.0,6575.0,1105.0,3358.0,1098.0,4.0739,115400.0,1.0
12836,-121.32,38.69,11.0,13796.0,2372.0,6000.0,2250.0,3.8776,124500.0,1.0
12837,-121.33,38.68,13.0,5826.0,1411.0,2244.0,1219.0,1.9093,142900.0,1.0
12838,-121.3,38.71,17.0,5434.0,1106.0,2755.0,1047.0,2.8226,99900.0,1.0
12839,-121.29,38.71,32.0,1875.0,361.0,1027.0,343.0,3.5769,103800.0,1.0
12840,-121.3,38.72,15.0,2514.0,482.0,1166.0,503.0,2.2813,131900.0,1.0
12841,-121.31,38.72,11.0,2306.0,420.0,1308.0,418.0,3.9506,122200.0,1.0
12842,-121.32,38.71,14.0,4594.0,774.0,2474.0,782.0,4.5245,127500.0,1.0
12843,-121.31,38.71,18.0,3998.0,744.0,2071.0,660.0,4.3836,102000.0,1.0
12844,-121.32,38.7,17.0,3214.0,551.0,1879.0,562.0,4.3643,124900.0,1.0
12845,-121.32,38.7,16.0,2966.0,578.0,1365.0,480.0,3.2444,118400.0,1.0
12846,-121.32,38.7,16.0,3592.0,642.0,1740.0,629.0,3.0703,126000.0,1.0
12847,-121.33,38.7,15.0,2226.0,421.0,1004.0,417.0,2.7868,117800.0,1.0
12848,-121.33,38.69,15.0,3137.0,509.0,1635.0,544.0,4.6923,122700.0,1.0
12849,-121.32,38.68,25.0,1252.0,207.0,587.0,217.0,3.5893,146400.0,1.0
12850,-121.32,38.67,10.0,3908.0,890.0,1898.0,798.0,2.8426,130600.0,1.0
12851,-121.32,38.67,21.0,3455.0,706.0,1605.0,704.0,3.1382,91600.0,1.0
12852,-121.31,38.67,26.0,1387.0,226.0,807.0,244.0,4.1563,135700.0,1.0
12853,-121.33,38.67,17.0,2683.0,704.0,1410.0,659.0,1.962,130200.0,1.0
12854,-121.33,38.66,17.0,2767.0,584.0,1275.0,568.0,2.5909,125400.0,1.0
12855,-121.31,38.67,27.0,1998.0,353.0,970.0,343.0,4.8224,115500.0,1.0
12856,-121.32,38.67,31.0,2532.0,479.0,1396.0,467.0,4.0417,114500.0,1.0
12857,-121.29,38.68,12.0,5098.0,1094.0,2029.0,1065.0,3.5444,132500.0,1.0
12858,-121.3,38.69,13.0,2135.0,429.0,779.0,432.0,3.6995,134900.0,1.0
12859,-121.31,38.68,16.0,5179.0,1271.0,2181.0,1151.0,2.1009,82500.0,1.0
12860,-121.31,38.68,22.0,1194.0,207.0,545.0,223.0,3.8603,134300.0,1.0
12861,-121.3,38.67,15.0,4018.0,850.0,2070.0,814.0,3.0733,119800.0,1.0
12862,-121.3,38.68,19.0,2655.0,438.0,1253.0,454.0,5.2817,140600.0,1.0
